,average,XP,standard,energy,RMS,PulseFactor,ClearanceFactor,Kurtosis,freq_arggmax,freq_sum,power_sum,power_mean,energy_sum,IMFs_1_energy,IMFs_2_energy,IMFs_3_energy,IMFs_4_energy,IMFs_5_energy,label
signal_551,2.354813843270143,8.70697301626205,3.099592343057637,5757.5560169566925,3.097729280445246,3.697520736573651,1.5701966196354966,0.7068084884573134,705.5272308702108,6151.287429789504,5757.556016956694,9.595926694927824,3454533.6101740156,1192.006903279738,1663.743474179878,1288.067549793128,42.15033456453834,1402.8557765117246,2
signal_552,2.389274269839127,9.62250044941902,3.1250249562618158,5853.3552022544545,3.123394308081742,4.02737373891651,1.6856054534030867,0.6461648601640757,683.29666578106,6406.128890738641,5853.355202254454,9.755592003757423,3512013.1213526726,1253.8739415708314,1509.1781908586559,1229.7629477117803,59.465279283289334,1577.2581382751973,2
signal_553,2.4873129903773465,9.29839983582497,3.2481920465319907,6323.993744869164,3.2465350105584787,3.7383312320554896,1.5029597185870658,0.6575052635878462,764.0888250567141,6035.792892066279,6323.9937448691635,10.53998957478194,3794396.2469214983,1204.1679743552922,1701.528124343387,1229.1895628366483,75.59638415038316,1879.8060730795069,2
signal_554,2.5178621128201475,9.3173246383667,3.296275498094021,6513.5013256481725,3.294819500784065,3.700490424366714,1.4696954235599329,0.6942627855280339,820.8196473729689,5893.526682546459,6513.501325648172,10.855835542746952,3908100.7953889035,1186.9050318030888,1639.1590230506981,1208.7783141429913,69.25038987975339,2251.5875279720294,2
signal_555,2.597081658343474,9.01214882731438,3.3586072086817422,6761.640360335405,3.3569927912581234,3.470106070158264,1.336155934492888,0.5774398261714144,868.7148114351119,6168.666539253566,6761.640360335403,11.269400600559004,4056984.216201242,1182.0961326177803,1593.0251752757351,1194.8759752802853,81.05626714514501,2521.366810786461,2
signal_556,2.7376202381153902,10.538027882576,3.513542939912561,7395.371537154134,3.5107861268653524,3.8493388293441684,1.4060894114349836,0.47013044612323496,952.8790042379071,6410.468472251956,7395.371537154135,12.325619228590226,4437222.922292481,1272.871970300595,1541.3823155526134,1225.9754464534603,131.39052528124571,2939.980089183462,2
signal_557,2.7608278022706507,10.2328520715237,3.5868242007821984,7707.761743265363,3.584169300145982,3.7064434308824556,1.3425116292418093,0.5248500864535832,987.8584499614637,6810.133760327858,7707.761743265364,12.846269572108941,4624657.045959219,1199.7019874926802,1598.1790026588615,1291.3759386768963,155.24440897471956,3220.691563766644,2
signal_558,2.8910361483196416,10.2328520715237,3.6959915824999294,8182.616485223132,3.6929248763058466,3.539510247034215,1.2243050814468321,0.3669534572616411,1039.6228966027634,7061.441076580362,8182.616485223132,13.637694142038553,4909569.891133879,1172.1882384484657,1653.501934448333,1264.0362168114473,189.3367020804718,3723.5865614028985,2
signal_559,3.032118860731522,10.538027882576,3.8512624061354233,8890.01030797794,3.8492445812951273,3.4754666180974247,1.146217143103335,0.27350223992434586,1145.8862015196198,6642.7593740695265,8890.010307977942,14.816683846629903,5334006.184786765,1233.60404256423,1557.0245019585075,1286.6878221542377,236.50514341830825,4317.764185539845,2
signal_560,2.02243246982495,6.87591814994812,2.7556010586390642,4548.5431107761515,2.75334436361072,3.399825829805462,1.6810577759858314,0.3834132498146894,706.9620574316688,5333.972247547374,4548.543110776151,7.580905184626918,2729125.8664656905,1263.227215611228,1648.3120751174674,1227.5704137376447,23.532344583764527,212.1652953169045,2
signal_561,2.054728260686,6.87591814994812,2.7461837003335794,4517.465807668392,2.7439223165839297,3.3463880754978756,1.6286280475748345,0.2667980998874957,688.8628174424224,5359.610507943036,4517.465807668393,7.529109679447322,2710479.4846010352,1218.960439788777,1557.309220892066,1278.2319169136194,12.091189742734933,251.8263230719749,2
signal_562,2.0455099036792914,7.48626977205277,2.754554352142067,4545.558554571773,2.7524409029598234,3.659855060387191,1.7892140506404546,0.4069650148135606,701.4162449524431,5587.850106144665,4545.558554571772,7.575930924286287,2727335.1327430634,1235.016755885114,1627.5439773864227,1211.3379833665006,18.086729779715842,275.65625219363966,2
signal_563,2.0602916092177233,7.18109396100044,2.7545332794279425,4545.00985969336,2.752274774222637,3.485474545871225,1.691738455991981,0.44625699634407034,695.4030881052645,5437.868660405854,4545.009859693359,7.575016432822266,2727005.915816016,1240.3700242030593,1624.4023186136405,1169.5274848901297,15.1669885823828,351.7180297352702,2
signal_564,2.069509966224432,7.79144558310509,2.7658460833818137,4582.365275000868,2.7635620959795313,3.7648746371198345,1.8192106820284555,0.4693548471584119,691.7596576122135,5487.941646029511,4582.36527500087,7.637275458334782,2749419.165000521,1210.565169479898,1546.2765270944344,1182.83904338609,14.425185095494745,389.91724428348107,2
signal_565,2.07379976640145,7.79144558310509,2.7897459229578385,4661.9060137991655,2.7874438750102115,3.757086730039108,1.8116921367768175,0.5952450106568894,694.670299716924,5336.7595158143195,4661.9060137991655,7.7698433563319425,2797143.608279499,1237.2525509112838,1618.7794386416824,1180.9084712598988,18.57275327375478,476.78177319898765,2
signal_566,2.0870280164976913,7.79144558310509,2.7912962961841528,4669.112610022099,2.7895975247402323,3.733273114454958,1.7887987535116485,0.5578887740815865,689.9333665026136,5528.363089321502,4669.112610022098,7.78185435003683,2801467.566013259,1191.3651264545338,1548.782180251766,1194.6511905211905,13.736855566316422,540.4587289434231,2
signal_567,2.133372132231792,8.70697301626205,2.880548555464687,4973.65660341075,2.8791366192578027,4.081319374484091,1.9130836635681028,0.8070901771656112,699.699555648063,5374.240156730137,4973.656603410751,8.289427672351252,2984193.96204645,1173.9523089649124,1584.5619963058311,1191.4057784838392,23.140098947212188,767.634808452015,2
signal_568,2.170821234236161,8.09662139415741,2.8708489864069953,4938.205680726689,2.8688574034293075,3.729750412638809,1.7181287679596442,0.6692298052517272,688.1501978443938,5988.466166969552,4938.205680726689,8.23034280121115,2962923.4084360134,1191.970874377541,1559.1479803030893,1202.3791081726915,29.534865087336946,748.0285070792461,2
signal_569,2.2069021638731163,8.40179720520973,2.9294867752094422,5142.4454872345195,2.9275830438647166,3.8070546772515574,1.7250672637749247,0.7701414554483419,684.9783923962771,6002.38283354738,5142.4454872345195,8.570742478724199,3085467.2923407117,1205.6652459584438,1528.4815495941018,1209.2219742435886,32.00034403644389,934.8016762466173,2
signal_570,2.2678111607333022,8.40179720520973,3.017242575797338,5455.32373028765,3.0153285421569045,3.7048045933828937,1.633647747012999,0.7071896714739991,697.6474738497144,6383.478263221477,5455.323730287651,9.092206217146085,3273194.2381725907,1235.766935153595,1556.977930610808,1245.2482433910636,38.643235341843265,1100.5784603035167,2
signal_571,2.3199433793127535,8.40179720520973,3.0342153153207936,5519.61100607187,3.0330433028208565,3.6215526982812096,1.561052192297054,0.6802225490505127,690.1574259225611,5999.475837877464,5519.611006071871,9.199351676786451,3311766.603643122,1172.9827435543175,1581.088112672989,1185.191280688773,48.87009152374879,1367.2520544436377,2
signal_572,2.3728405198951563,8.70697301626205,3.1361937587652773,5896.097867390719,3.1347774688140992,3.6694303486720488,1.5464294030321861,0.7747032449033275,705.0572501542645,6475.376808730368,5896.09786739072,9.826829778984534,3537658.720434432,1253.1589352478582,1615.563201604856,1282.265628018088,50.33416770539558,1479.3874801737697,2
signal_573,2.5130952276289458,8.70697301626205,3.2584317832277234,6368.630836495147,3.2579724872214486,3.4646411009569666,1.3786350245970522,0.6022589902465603,799.7177719603434,5988.366619455881,6368.630836495147,10.614384727491911,3821178.5018970887,1218.8392173948446,1616.0811638742389,1165.2409246810726,64.24750591663518,2057.815037607209,2
signal_574,2.5299429799119633,9.62250044941902,3.3035784889839492,6542.37233110012,3.3021135481940758,3.8034455819055113,1.5033720570405358,0.6664422090665583,845.0808354967697,5964.405678188881,6542.372331100121,10.90395388516687,3925423.3986600726,1170.447654157264,1570.6699915052911,1157.733311907588,84.95172423472333,2385.2515043448902,2
signal_575,2.6084291447699064,9.92767626047134,3.369799575903876,6804.076897055773,3.3675106773044714,3.80599805840119,1.4591149872836293,0.6228168397037268,875.4502244822453,6229.0626552090835,6804.076897055774,11.340128161759623,4082446.138233464,1156.1592115715519,1645.1782541630168,1130.8918925485725,113.43100699880392,2538.179450602815,2
signal_576,2.695660546571016,10.2328520715237,3.4994722853844746,7337.713285754611,3.497073368250136,3.796046236066437,1.408206326607092,0.5451849318013333,940.5582684501503,6347.543647447796,7337.713285754611,12.229522142924353,4402627.971452767,1237.4051414151709,1593.5092213831163,1224.1601402351166,133.24504412723792,2880.2607736900936,2
signal_577,2.8241222242017585,9.92767626047134,3.5973560340899025,7755.634636967072,3.5952827049174383,3.5153139532682265,1.2447456852763636,0.3636669346278416,1017.1909121040794,6605.799922369628,7755.634636967073,12.926057728278455,4653380.782180244,1167.098740772169,1617.9209379994031,1180.0015936432744,154.4457434433472,3361.8727748582382,2
signal_578,2.89695041651527,9.92767626047134,3.6952873123977437,8181.992742890944,3.6927841219715116,3.4269403452245832,1.1829475318900473,0.37244136923202076,1050.1752324905033,6887.602279996119,8181.992742890945,13.63665457148491,4909195.645734567,1152.0750756016062,1613.7331861821426,1264.0863274578053,199.32466673541583,3749.230231632179,2
signal_579,3.0275412235657373,10.538027882576,3.8423635252199695,8849.53892181753,3.8404728271871096,3.48072151769569,1.1496859202452783,0.2891523051032867,1150.010206130175,6440.766346117214,8849.538921817533,14.749231536362556,5309723.353090519,1187.0670581857705,1563.246292210561,1285.3855823321483,209.8996967007171,4406.865634269183,2
signal_580,2.019952420741319,7.18109396100044,2.7276129415077963,4456.752210710714,2.725421132813152,3.5550807470826418,1.7599824186838684,0.2621660819460061,689.0002113956309,5440.399373110093,4456.752210710714,7.4279203511845235,2674051.3264264287,1227.9313784302572,1568.95885672661,1242.2962543058286,11.758797982463285,233.0837736998035,2
signal_581,2.033748414913813,7.48626977205277,2.7121609909345756,4406.154686084808,2.709906113405902,3.681020581087964,1.8099685064752513,0.2750293147616629,667.2279364707424,5319.9522759550355,4406.154686084809,7.343591143474682,2643692.8116508853,1199.006075838687,1466.4077887985638,1305.3379404496582,11.881001197701089,243.3524553988007,2
signal_582,2.054507471323013,7.48626977205277,2.7583418589294153,4557.903993485445,2.7561760930334396,3.6438269884859262,1.7735768982818352,0.43625694509197466,701.0313247085954,5239.577244569551,4557.903993485446,7.596506655809077,2734742.3960912675,1264.366252890154,1634.362984446529,1191.5417976256676,18.77571638974888,298.04352626611467,2
signal_583,2.039847966184219,7.79144558310509,2.7550243070394345,4546.660235070361,2.7527744292714216,3.81962073265682,1.872502655088497,0.5228994506617415,680.6446701101655,5586.272377004549,4546.66023507036,7.5777670584506,2727996.1410422167,1231.5309879601698,1551.9212629020863,1206.075607916784,12.165382946109961,366.5365804227862,2
signal_584,2.06884363318483,7.48626977205277,2.7571747671262563,4553.64733375687,2.754888785945472,3.6185768957938196,1.7490818724773758,0.47766912871153666,680.9574088354315,5474.698587785899,4553.647333756869,7.5894122229281145,2732188.400254121,1202.0182240689105,1502.577097969358,1175.2332850932148,14.788518276892464,414.1477141170286,2
signal_585,2.082828875382741,7.48626977205277,2.8100699948679164,4731.131478205563,2.8080632347478582,3.594279808837916,1.7256721621825173,0.5852736064435629,699.9603203018846,5749.0970190596945,4731.131478205562,7.8852191303426045,2838678.8869233374,1248.5139151422059,1643.3967540719684,1229.8310609028467,14.204725859591901,438.90926377313156,2
signal_586,2.1238383618493866,7.79144558310509,2.816526485207865,4753.862980864911,2.814801053024562,3.6685680619877727,1.7273292204747979,0.49634215203898835,685.3096868889502,5671.253316767985,4753.862980864911,7.923104968108185,2852317.7885189466,1291.1704158123753,1530.6436957081046,1205.5906295325021,12.585633846110007,535.9417074955793,2
signal_587,2.1141429198284944,8.09662139415741,2.823874670554883,4777.400167024219,2.8217607289965305,3.8297417446187754,1.8114866827118081,0.6818417594639627,688.9565594944346,5348.972860464191,4777.400167024219,7.962333611707031,2866440.1002145307,1193.1270777258187,1539.4204116380079,1178.3089540910155,15.773196442266874,629.3776433740936,2
signal_588,2.164875424702962,7.79144558310509,2.865331884648909,4918.185838840944,2.8630362201809882,3.5990272207806773,1.6624638903989095,0.5767711481804976,689.3315028804584,5868.324231272967,4918.185838840943,8.196976398068237,2950911.5033045663,1140.6915909594184,1538.344190354788,1217.2325445114277,20.132917298988286,762.2283703610781,2
signal_589,2.271750041246414,9.3173246383667,2.999277699300255,5390.194666643251,2.9972750587389796,4.101386362583567,1.8053862828734926,0.7138873794738214,688.7844756054269,6044.604147521198,5390.194666643251,8.983657777738753,3234116.799985951,1234.1576549771116,1559.9655480196484,1308.6095592620873,29.591569668105606,1048.6088029393115,2
signal_590,2.26049717883269,7.79144558310509,2.9889786125025597,5351.938224905717,2.9866196680376844,3.446784033204835,1.5247902388379613,0.6775863689024519,690.147749658801,6215.369083609885,5351.938224905718,8.91989704150953,3211162.934943431,1192.882590319639,1541.5198004029269,1202.7456899029225,46.898019152210146,1102.6429036747545,2
signal_591,2.349538331727187,9.01214882731438,3.102048604880682,5766.8461429539775,3.1002274494392554,3.835710490702823,1.6325379496503574,0.7549959249487337,702.0650094258613,5993.195363869643,5766.846142953978,9.611410238256632,3460107.6857723873,1167.3550469055936,1622.9194140588215,1307.8038740662162,48.72033768815815,1414.510424922887,2
signal_592,2.3588237363596756,9.29839983582497,3.117430665463626,5825.200378047896,3.115873440425091,3.9419646718389396,1.6711569461830553,0.880810832640357,688.6789556720734,6306.377139999314,5825.200378047895,9.708667296746492,3495120.2268287367,1232.3266150766678,1466.5262656709574,1252.0105302316047,49.85397864031289,1628.8812606427832,2
signal_593,2.4812725568314393,9.01214882731438,3.2318504808522515,6256.594821615576,3.2291884485155027,3.632067264235899,1.4637921393343476,0.6240257878442153,800.579627610625,5747.566679264159,6256.594821615579,10.427658036025965,3753956.8929693466,1159.8614713080378,1639.710085692439,1091.989509215647,72.8001538066792,2057.838268768403,2
signal_594,2.56255814909935,9.3173246383667,3.332438202759164,6656.435541201062,3.3307745698763678,3.635946619061665,1.4188738001280377,0.5569396268638873,850.217433593702,6142.2710615213555,6656.435541201063,11.094059235335104,3993861.3247206374,1186.454814011441,1625.2358019697117,1168.67738663814,84.69153361817884,2409.7309768533155,2
signal_595,2.6499157162507374,9.01214882731438,3.427268311027414,7040.8393719545,3.4255995514056856,3.4009190451028077,1.2834064963826983,0.5054446186878678,904.79549231869,6138.016635629385,7040.839371954503,11.734732286590837,4224503.623172701,1166.887752862795,1653.1529090829954,1202.7943226425664,102.30822828928888,2672.3246513720687,2
